country,year,life_exp,ppp_cap,name_sort,iso_a3
Latvia,1997,69.7,10900,Latvia,LVA
Latvia,1998,69.3,11700,Latvia,LVA
Latvia,1999,70.1,12100,Latvia,LVA
Latvia,2000,70.7,12900,Latvia,LVA
Latvia,2001,70.1,13900,Latvia,LVA
Latvia,2002,70.5,15100,Latvia,LVA
Latvia,2003,71,16500,Latvia,LVA
Latvia,2004,71.3,18100,Latvia,LVA
Latvia,2005,70.9,20200,Latvia,LVA
Latvia,2006,70.5,22900,Latvia,LVA
Latvia,2007,70.9,25400,Latvia,LVA
Latvia,2008,72.1,24800,Latvia,LVA
Latvia,2009,72.9,21600,Latvia,LVA
Latvia,2010,73.3,21100,Latvia,LVA
Latvia,2011,73.9,22900,Latvia,LVA
Latvia,2012,74.2,24100,Latvia,LVA
Latvia,2013,74.2,25000,Latvia,LVA
Latvia,2014,74.7,25500,Latvia,LVA
Latvia,2015,75.1,26700,Latvia,LVA
Latvia,2016,75.7,27600,Latvia,LVA
Latvia,2017,75.8,28700,Latvia,LVA
Latvia,2018,75.8,30100,Latvia,LVA
Latvia,2019,75.9,31000,Latvia,LVA
Latvia,2020,75.9,30100,Latvia,LVA
Latvia,2021,76.1,31300,Latvia,LVA
Monaco,1949,NA,12200,Monaco,MCO
Monaco,1950,68.2,12400,Monaco,MCO
Monaco,1951,68.1,13000,Monaco,MCO
Monaco,1952,68.3,13500,Monaco,MCO
Monaco,1953,68.7,14100,Monaco,MCO
Monaco,1954,69,14800,Monaco,MCO
Monaco,1955,69.3,15400,Monaco,MCO
Monaco,1956,69.7,16100.000000000002,Monaco,MCO
Monaco,1957,70,16800,Monaco,MCO
Monaco,1958,70.4,17600,Monaco,MCO
Monaco,1959,70.7,18300,Monaco,MCO
Monaco,1960,70.9,19100,Monaco,MCO
Monaco,1961,71.1,20000,Monaco,MCO
Monaco,1962,71.3,20900,Monaco,MCO
Monaco,1963,71.5,21800,Monaco,MCO
Monaco,1964,71.8,22800,Monaco,MCO
Monaco,1965,72.1,23800,Monaco,MCO
Monaco,1966,72.3,24800,Monaco,MCO
Monaco,1967,72.6,25900,Monaco,MCO
Monaco,1968,72.9,27100,Monaco,MCO
Monaco,1969,73.3,28200,Monaco,MCO
Monaco,1970,73.6,29500,Monaco,MCO
Monaco,1971,73.9,30800,Monaco,MCO
Monaco,1972,74.2,32000,Monaco,MCO
Monaco,1973,74.5,33800,Monaco,MCO
Monaco,1974,74.8,35100,Monaco,MCO
Monaco,1975,75,34600,Monaco,MCO
Monaco,1976,75.2,35900,Monaco,MCO
Monaco,1977,75.4,37000,Monaco,MCO
Monaco,1978,75.6,38400,Monaco,MCO
Monaco,1979,75.8,39600,Monaco,MCO
Monaco,1980,76,40100,Monaco,MCO
Monaco,1981,76.2,40300,Monaco,MCO
Monaco,1982,76.2,41000,Monaco,MCO
Monaco,1983,76.4,41300,Monaco,MCO
Monaco,1984,76.7,41700,Monaco,MCO
Monaco,1985,77,42200,Monaco,MCO
Monaco,1986,77.3,43000,Monaco,MCO
Monaco,1987,77.8,43800,Monaco,MCO
Monaco,1988,77.8,45600,Monaco,MCO
Monaco,1989,78,47300,Monaco,MCO
Monaco,1990,78.1,48300,Monaco,MCO
Monaco,1991,78.2,48500,Monaco,MCO
Monaco,1992,78.3,48900,Monaco,MCO
Monaco,1993,78.4,48100,Monaco,MCO
Monaco,1994,78.5,49000,Monaco,MCO
Monaco,1995,78.6,49800,Monaco,MCO
Monaco,1996,78.6,50100,Monaco,MCO
Monaco,1997,78.7,51100,Monaco,MCO
Monaco,1998,78.7,52700,Monaco,MCO
Monaco,1999,78.8,54300,Monaco,MCO
Monaco,2000,78.8,56100,Monaco,MCO
Monaco,2001,78.9,56900,Monaco,MCO
Monaco,2002,78.9,57100,Monaco,MCO
Monaco,2003,79,57300,Monaco,MCO
Monaco,2004,79,58400,Monaco,MCO
Monaco,2005,79,59000,Monaco,MCO
Monaco,2006,79,61100,Monaco,MCO
Monaco,2007,79.1,68100,Monaco,MCO
Monaco,2008,79.1,66900,Monaco,MCO
Monaco,2009,79.2,60100,Monaco,MCO
Monaco,2010,79.2,60500,Monaco,MCO
Monaco,2011,79.2,64900.00000000001,Monaco,MCO
Monaco,2012,79.3,64900.00000000001,Monaco,MCO
Monaco,2013,79.3,64700,Monaco,MCO
Monaco,2014,79.4,65099.99999999999,Monaco,MCO
Monaco,2015,79.5,65700,Monaco,MCO
Monaco,2016,79.7,66600,Monaco,MCO
Monaco,2017,79.8,67200,Monaco,MCO
Monaco,2018,79.9,67900,Monaco,MCO
Monaco,2019,80.1,68600,Monaco,MCO
Monaco,2020,NA,69300,Monaco,MCO
Monaco,2021,NA,70000,Monaco,MCO
Moldova,1949,51.9,3030,Moldova,MDA
Moldova,1950,53.4,3320,Moldova,MDA
Moldova,1951,53.8,3310,Moldova,MDA
Moldova,1952,54.3,3500,Moldova,MDA
Moldova,1953,54.9,3630,Moldova,MDA
Moldova,1954,55.4,3780,Moldova,MDA
Moldova,1955,56,4080,Moldova,MDA
Moldova,1956,56.6,4430,Moldova,MDA
Moldova,1957,57.2,4490,Moldova,MDA
Moldova,1958,57.9,4790,Moldova,MDA
Moldova,1959,58,4700,Moldova,MDA
Moldova,1960,58.4,5100,Moldova,MDA
Moldova,1961,58.8,5380,Moldova,MDA
Moldova,1962,59.3,5520,Moldova,MDA
Moldova,1963,59.6,5400,Moldova,MDA
Moldova,1964,60.1,6130,Moldova,MDA
Moldova,1965,60.8,6520,Moldova,MDA
Moldova,1966,61.2,6970,Moldova,MDA
Moldova,1967,61.7,7430,Moldova,MDA
Moldova,1968,62.2,8030,Moldova,MDA
Moldova,1969,62.7,8320,Moldova,MDA
Moldova,1970,62.9,9150,Moldova,MDA
Moldova,1971,63,9580,Moldova,MDA
Moldova,1972,63.3,9830,Moldova,MDA
Moldova,1973,63.5,10900,Moldova,MDA
Moldova,1974,63.7,11100,Moldova,MDA
Moldova,1975,64,11300,Moldova,MDA
Moldova,1976,64.4,11500,Moldova,MDA
Moldova,1977,64.8,11800,Moldova,MDA
Moldova,1978,65.1,12000,Moldova,MDA
Moldova,1979,65.6,12200,Moldova,MDA
Moldova,1980,65.8,12500,Moldova,MDA
Moldova,1981,66.1,13300,Moldova,MDA
Moldova,1982,66.2,14100,Moldova,MDA
Moldova,1983,65.3,14700,Moldova,MDA
Moldova,1984,65.7,15100,Moldova,MDA
Moldova,1985,66.3,13600,Moldova,MDA
Moldova,1986,67.9,14600,Moldova,MDA
Moldova,1987,68.6,14600,Moldova,MDA
Moldova,1988,68.6,14600,Moldova,MDA
Moldova,1989,68.6,15500,Moldova,MDA
Moldova,1990,68.3,15000,Moldova,MDA
Moldova,1991,67.6,12300,Moldova,MDA
Moldova,1992,67.8,8630,Moldova,MDA
Moldova,1993,67.8,8460,Moldova,MDA
Moldova,1994,66.4,5810,Moldova,MDA
Moldova,1995,66,5700,Moldova,MDA
Moldova,1996,66.9,5370,Moldova,MDA
Moldova,1997,68.1,5480,Moldova,MDA
Moldova,1998,68.8,5120,Moldova,MDA
Moldova,1999,68.8,4960,Moldova,MDA
Moldova,2000,68.9,5070,Moldova,MDA
Moldova,2001,69.2,5400,Moldova,MDA
Moldova,2002,69.1,5830,Moldova,MDA
Moldova,2003,69.1,6230,Moldova,MDA
Moldova,2004,69.4,6710,Moldova,MDA
Moldova,2005,68.9,7230,Moldova,MDA
Moldova,2006,69.4,7600,Moldova,MDA
Moldova,2007,69.6,7850,Moldova,MDA
Moldova,2008,69.9,8470,Moldova,MDA
Moldova,2009,70.1,7980,Moldova,MDA
Moldova,2010,70,8550,Moldova,MDA
Moldova,2011,71.7,9050,Moldova,MDA
Moldova,2012,72,9000,Moldova,MDA
Moldova,2013,72.7,9820,Moldova,MDA
Moldova,2014,72.3,10300,Moldova,MDA
Moldova,2015,72.1,10400,Moldova,MDA
Moldova,2016,72.6,10900,Moldova,MDA
Moldova,2017,73.7,11700,Moldova,MDA
Moldova,2018,74,12400,Moldova,MDA
Moldova,2019,74.3,13100,Moldova,MDA
Moldova,2020,73.3,12300,Moldova,MDA
Moldova,2021,74.6,13100,Moldova,MDA
North Macedonia,1949,49.5,2930,"Macedonia, FYR",MKD
North Macedonia,1950,50.2,2690,"Macedonia, FYR",MKD
North Macedonia,1951,46.2,2740,"Macedonia, FYR",MKD
North Macedonia,1952,50.7,2470,"Macedonia, FYR",MKD
North Macedonia,1953,50.4,2580,"Macedonia, FYR",MKD
North Macedonia,1954,53.2,2630,"Macedonia, FYR",MKD
North Macedonia,1955,51.7,3180,"Macedonia, FYR",MKD
North Macedonia,1956,53.6,3220,"Macedonia, FYR",MKD
North Macedonia,1957,54.1,3520,"Macedonia, FYR",MKD
North Macedonia,1958,57.8,3800,"Macedonia, FYR",MKD
North Macedonia,1959,57.1,3890,"Macedonia, FYR",MKD
North Macedonia,1960,57.5,4120,"Macedonia, FYR",MKD
North Macedonia,1961,59.3,4190,"Macedonia, FYR",MKD
North Macedonia,1962,58.6,4240,"Macedonia, FYR",MKD
North Macedonia,1963,57.4,4940,"Macedonia, FYR",MKD
North Macedonia,1964,60.5,6340,"Macedonia, FYR",MKD
North Macedonia,1965,61.8,5750,"Macedonia, FYR",MKD
North Macedonia,1966,63.9,6210,"Macedonia, FYR",MKD
North Macedonia,1967,63.7,6430,"Macedonia, FYR",MKD
North Macedonia,1968,64.3,6590,"Macedonia, FYR",MKD
North Macedonia,1969,64.2,7220,"Macedonia, FYR",MKD
North Macedonia,1970,65.3,7730,"Macedonia, FYR",MKD
North Macedonia,1971,66.3,8160,"Macedonia, FYR",MKD
North Macedonia,1972,66.8,8470,"Macedonia, FYR",MKD
North Macedonia,1973,67.8,8900,"Macedonia, FYR",MKD
North Macedonia,1974,68.5,9320,"Macedonia, FYR",MKD
North Macedonia,1975,68.7,9660,"Macedonia, FYR",MKD
North Macedonia,1976,69.3,9990,"Macedonia, FYR",MKD
North Macedonia,1977,69.6,10500,"Macedonia, FYR",MKD
North Macedonia,1978,69.7,11300,"Macedonia, FYR",MKD
North Macedonia,1979,70,12000,"Macedonia, FYR",MKD
North Macedonia,1980,70.1,12000,"Macedonia, FYR",MKD
North Macedonia,1981,70.3,12100,"Macedonia, FYR",MKD
North Macedonia,1982,70.8,12200,"Macedonia, FYR",MKD
North Macedonia,1983,69.5,11900,"Macedonia, FYR",MKD
North Macedonia,1984,70.1,12300,"Macedonia, FYR",MKD
North Macedonia,1985,70.5,12200,"Macedonia, FYR",MKD
North Macedonia,1986,70.5,13000,"Macedonia, FYR",MKD
North Macedonia,1987,69.9,12800,"Macedonia, FYR",MKD
North Macedonia,1988,69.4,12400,"Macedonia, FYR",MKD
North Macedonia,1989,69.4,12700,"Macedonia, FYR",MKD
North Macedonia,1990,70.5,11400,"Macedonia, FYR",MKD
North Macedonia,1991,70.8,10700,"Macedonia, FYR",MKD
North Macedonia,1992,70.3,10000,"Macedonia, FYR",MKD
North Macedonia,1993,70.2,9320,"Macedonia, FYR",MKD
North Macedonia,1994,70.5,9160,"Macedonia, FYR",MKD
North Macedonia,1995,70.7,9050,"Macedonia, FYR",MKD
North Macedonia,1996,71,9130,"Macedonia, FYR",MKD
North Macedonia,1997,71.2,9220,"Macedonia, FYR",MKD
North Macedonia,1998,71.1,9470,"Macedonia, FYR",MKD
North Macedonia,1999,71.4,9820,"Macedonia, FYR",MKD
North Macedonia,2000,71.5,10200,"Macedonia, FYR",MKD
North Macedonia,2001,71.4,9860,"Macedonia, FYR",MKD
North Macedonia,2002,71.5,9980,"Macedonia, FYR",MKD
North Macedonia,2003,71.7,10200,"Macedonia, FYR",MKD
North Macedonia,2004,72.2,10600,"Macedonia, FYR",MKD
North Macedonia,2005,72.5,11100,"Macedonia, FYR",MKD
North Macedonia,2006,72.3,11700,"Macedonia, FYR",MKD
North Macedonia,2007,72.4,12400,"Macedonia, FYR",MKD
North Macedonia,2008,72.9,13100,"Macedonia, FYR",MKD
North Macedonia,2009,73,13000,"Macedonia, FYR",MKD
North Macedonia,2010,73.4,13500,"Macedonia, FYR",MKD
North Macedonia,2011,73.7,13800,"Macedonia, FYR",MKD
North Macedonia,2012,73.7,13700,"Macedonia, FYR",MKD
North Macedonia,2013,74,14100,"Macedonia, FYR",MKD
North Macedonia,2014,74,14600,"Macedonia, FYR",MKD
North Macedonia,2015,74,15100,"Macedonia, FYR",MKD
North Macedonia,2016,73.8,15500,"Macedonia, FYR",MKD
North Macedonia,2017,74.1,15700,"Macedonia, FYR",MKD
North Macedonia,2018,74.3,16100.000000000002,"Macedonia, FYR",MKD
North Macedonia,2019,74.4,16700,"Macedonia, FYR",MKD
North Macedonia,2020,72.8,15900,"Macedonia, FYR",MKD
North Macedonia,2021,74.6,16500,"Macedonia, FYR",MKD
Montenegro,1949,66.5,2470,Montenegro,MNE
Montenegro,1950,67.5,2260,Montenegro,MNE
Montenegro,1951,67.2,2280,Montenegro,MNE
Montenegro,1952,68.2,2050,Montenegro,MNE
Montenegro,1953,68.4,1810,Montenegro,MNE
Montenegro,1954,68.9,1820,Montenegro,MNE
Montenegro,1955,68.8,2410,Montenegro,MNE
Montenegro,1956,69.1,2190,Montenegro,MNE
Montenegro,1957,69.6,2440,Montenegro,MNE
Montenegro,1958,70.5,2380,Montenegro,MNE
Montenegro,1959,70.5,2530,Montenegro,MNE
Montenegro,1960,70.8,2810,Montenegro,MNE
Montenegro,1961,71.2,3360,Montenegro,MNE
Montenegro,1962,71.1,3270,Montenegro,MNE
Montenegro,1963,71.5,3700,Montenegro,MNE
Montenegro,1964,71.8,4290,Montenegro,MNE
Montenegro,1965,72.4,4370,Montenegro,MNE
Montenegro,1966,73.2,4540,Montenegro,MNE
Montenegro,1967,73.3,4600,Montenegro,MNE
Montenegro,1968,73.5,4970,Montenegro,MNE
Montenegro,1969,73.4,5630,Montenegro,MNE
Montenegro,1970,73.7,6220,Montenegro,MNE
Montenegro,1971,73.7,6620,Montenegro,MNE
Montenegro,1972,73.8,7130,Montenegro,MNE
Montenegro,1973,73.6,7260,Montenegro,MNE
Montenegro,1974,73.4,7860,Montenegro,MNE
Montenegro,1975,73.2,8270,Montenegro,MNE
Montenegro,1976,73.2,8860,Montenegro,MNE
Montenegro,1977,73.2,10000,Montenegro,MNE
Montenegro,1978,73.2,10700,Montenegro,MNE
Montenegro,1979,72.4,10900,Montenegro,MNE
Montenegro,1980,73.6,13700,Montenegro,MNE
Montenegro,1981,73.7,13500,Montenegro,MNE
Montenegro,1982,73.3,14100,Montenegro,MNE
Montenegro,1983,72.8,14100,Montenegro,MNE
Montenegro,1984,72.8,14800,Montenegro,MNE
Montenegro,1985,73,15100,Montenegro,MNE
Montenegro,1986,73.3,15900,Montenegro,MNE
Montenegro,1987,73.5,15400,Montenegro,MNE
Montenegro,1988,73.8,15100,Montenegro,MNE
Montenegro,1989,74.2,15400,Montenegro,MNE
Montenegro,1990,74.7,14200,Montenegro,MNE
Montenegro,1991,75,13400,Montenegro,MNE
Montenegro,1992,75,10300,Montenegro,MNE
Montenegro,1993,74.7,6830,Montenegro,MNE
Montenegro,1994,74.4,7170,Montenegro,MNE
Montenegro,1995,74.3,8490,Montenegro,MNE
Montenegro,1996,74.1,11300,Montenegro,MNE
Montenegro,1997,73.8,12600,Montenegro,MNE
Montenegro,1998,73.7,13300,Montenegro,MNE
Montenegro,1999,73.6,12100,Montenegro,MNE
Montenegro,2000,73.7,12500,Montenegro,MNE
Montenegro,2001,73.8,12500,Montenegro,MNE
Montenegro,2002,73.9,12700,Montenegro,MNE
Montenegro,2003,73.8,13000,Montenegro,MNE
Montenegro,2004,73.8,13500,Montenegro,MNE
Montenegro,2005,73.8,14100,Montenegro,MNE
Montenegro,2006,73.9,15300,Montenegro,MNE
Montenegro,2007,74.1,16300,Montenegro,MNE
Montenegro,2008,74.3,17400,Montenegro,MNE
Montenegro,2009,74.4,16400,Montenegro,MNE
Montenegro,2010,74.7,16800,Montenegro,MNE
Montenegro,2011,74.9,17300,Montenegro,MNE
Montenegro,2012,75.2,16900,Montenegro,MNE
Montenegro,2013,75.1,17400,Montenegro,MNE
Montenegro,2014,75.2,17700,Montenegro,MNE
Montenegro,2015,75.3,18300,Montenegro,MNE
Montenegro,2016,75.4,18900,Montenegro,MNE
Montenegro,2017,75.5,19700,Montenegro,MNE
Montenegro,2018,75.6,20800,Montenegro,MNE
Montenegro,2019,75.9,21600,Montenegro,MNE
Montenegro,2020,74.4,18300,Montenegro,MNE
Montenegro,2021,76.1,19900,Montenegro,MNE
Netherlands,1949,70.4,10800,Netherlands,NLD
Netherlands,1950,71.6,11000,Netherlands,NLD
Netherlands,1951,71.7,11100,Netherlands,NLD
Netherlands,1952,72.1,11200,Netherlands,NLD
Netherlands,1953,71.5,12000,Netherlands,NLD
Netherlands,1954,72.4,12700,Netherlands,NLD
Netherlands,1955,72.6,13400,Netherlands,NLD
Netherlands,1956,72.8,13700,Netherlands,NLD
Netherlands,1957,73.1,14000,Netherlands,NLD
Netherlands,1958,73.3,13700,Netherlands,NLD
Netherlands,1959,73.3,14200,Netherlands,NLD
Netherlands,1960,73.5,15200,Netherlands,NLD
Netherlands,1961,73.6,15100,Netherlands,NLD
Netherlands,1962,73.1,16000,Netherlands,NLD
Netherlands,1963,73.5,16400,Netherlands,NLD
Netherlands,1964,73.7,17700,Netherlands,NLD
Netherlands,1965,73.7,18400,Netherlands,NLD
Netherlands,1966,73.7,18800,Netherlands,NLD
Netherlands,1967,73.8,19600,Netherlands,NLD
Netherlands,1968,73.8,20800,Netherlands,NLD
Netherlands,1969,73.7,22000,Netherlands,NLD
Netherlands,1970,73.7,23100,Netherlands,NLD
Netherlands,1971,73.9,23900,Netherlands,NLD
Netherlands,1972,74,24500,Netherlands,NLD
Netherlands,1973,74.3,25600,Netherlands,NLD
Netherlands,1974,74.6,26500,Netherlands,NLD
Netherlands,1975,74.7,26400,Netherlands,NLD
Netherlands,1976,74.9,27600,Netherlands,NLD
Netherlands,1977,75.2,28300,Netherlands,NLD
Netherlands,1978,75.4,28900,Netherlands,NLD
Netherlands,1979,75.7,29500,Netherlands,NLD
Netherlands,1980,75.9,29800,Netherlands,NLD
Netherlands,1981,76,29500,Netherlands,NLD
Netherlands,1982,76.2,29200,Netherlands,NLD
Netherlands,1983,76.3,29700,Netherlands,NLD
Netherlands,1984,76.4,30700,Netherlands,NLD
Netherlands,1985,76.5,31700,Netherlands,NLD
Netherlands,1986,76.6,32500,Netherlands,NLD
Netherlands,1987,76.8,32900,Netherlands,NLD
Netherlands,1988,77.1,33700,Netherlands,NLD
Netherlands,1989,77,35200,Netherlands,NLD
Netherlands,1990,77.2,36600,Netherlands,NLD
Netherlands,1991,77.3,37200,Netherlands,NLD
Netherlands,1992,77.4,37500,Netherlands,NLD
Netherlands,1993,77.3,37700,Netherlands,NLD
Netherlands,1994,77.6,38600,Netherlands,NLD
Netherlands,1995,77.7,39600,Netherlands,NLD
Netherlands,1996,77.8,40800,Netherlands,NLD
Netherlands,1997,78,42400,Netherlands,NLD
Netherlands,1998,78.1,44100,Netherlands,NLD
Netherlands,1999,78.1,46000,Netherlands,NLD
Netherlands,2000,78.3,47600,Netherlands,NLD
Netherlands,2001,78.4,48300,Netherlands,NLD
Netherlands,2002,78.6,48100,Netherlands,NLD
Netherlands,2003,78.9,48000,Netherlands,NLD
Netherlands,2004,79.3,48700,Netherlands,NLD
Netherlands,2005,79.6,49600,Netherlands,NLD
Netherlands,2006,80,51300,Netherlands,NLD
Netherlands,2007,80.3,53100,Netherlands,NLD
Netherlands,2008,80.5,54000,Netherlands,NLD
Netherlands,2009,80.8,51800,Netherlands,NLD
Netherlands,2010,81,52200,Netherlands,NLD
Netherlands,2011,81.1,52800,Netherlands,NLD
Netherlands,2012,81.2,52000,Netherlands,NLD
Netherlands,2013,81.4,51800,Netherlands,NLD
Netherlands,2014,81.6,52400,Netherlands,NLD
Netherlands,2015,81.7,53100,Netherlands,NLD
Netherlands,2016,81.7,54000,Netherlands,NLD
Netherlands,2017,81.7,55300,Netherlands,NLD
Netherlands,2018,81.7,56200,Netherlands,NLD
Netherlands,2019,81.7,56800,Netherlands,NLD
Netherlands,2020,81,54300,Netherlands,NLD
Netherlands,2021,82,56000,Netherlands,NLD
Norway,1949,71.8,9580,Norway,NOR
Norway,1950,71.9,9960,Norway,NOR
Norway,1951,72.2,10400,Norway,NOR
Norway,1952,72.6,10700,Norway,NOR
Norway,1953,72.9,11000,Norway,NOR
Norway,1954,73.1,11400,Norway,NOR
Norway,1955,73.2,11600,Norway,NOR
Norway,1956,73.3,12100,Norway,NOR
Norway,1957,73.3,12300,Norway,NOR
Norway,1958,73.3,12200,Norway,NOR
Norway,1959,73.4,12600,Norway,NOR
Norway,1960,73.4,13200,Norway,NOR
Norway,1961,73.4,14000,Norway,NOR
Norway,1962,73.3,14400,Norway,NOR
Norway,1963,73.2,15000,Norway,NOR
Norway,1964,73.5,15800,Norway,NOR
Norway,1965,73.6,16600,Norway,NOR
Norway,1966,73.9,17200,Norway,NOR
Norway,1967,73.9,18300,Norway,NOR
Norway,1968,74,18700,Norway,NOR
Norway,1969,74,19500,Norway,NOR
Norway,1970,74.3,19900,Norway,NOR
Norway,1971,74.4,20900,Norway,NOR
Norway,1972,74.5,22000,Norway,NOR
Norway,1973,74.7,23000,Norway,NOR
Norway,1974,75,24000,Norway,NOR
Norway,1975,75.1,25300,Norway,NOR
Norway,1976,75.3,26800,Norway,NOR
Norway,1977,75.6,28100,Norway,NOR
Norway,1978,75.7,29200,Norway,NOR
Norway,1979,75.7,30600,Norway,NOR
Norway,1980,76,32200.000000000004,Norway,NOR
Norway,1981,76.2,32600,Norway,NOR
Norway,1982,76.3,32800,Norway,NOR
Norway,1983,76.4,34100,Norway,NOR
Norway,1984,76.5,36300,Norway,NOR
Norway,1985,76.3,38300,Norway,NOR
Norway,1986,76.4,39800,Norway,NOR
Norway,1987,76.3,40800,Norway,NOR
Norway,1988,76.5,40800,Norway,NOR
Norway,1989,76.7,41300,Norway,NOR
Norway,1990,76.9,42300,Norway,NOR
Norway,1991,77.2,43400,Norway,NOR
Norway,1992,77.3,44700,Norway,NOR
Norway,1993,77.5,45700,Norway,NOR
Norway,1994,77.8,47700,Norway,NOR
Norway,1995,78,49400,Norway,NOR
Norway,1996,78.3,51600,Norway,NOR
Norway,1997,78.5,54100,Norway,NOR
Norway,1998,78.5,55200,Norway,NOR
Norway,1999,78.7,55900,Norway,NOR
Norway,2000,78.9,57300,Norway,NOR
Norway,2001,79.1,58200,Norway,NOR
Norway,2002,79.3,58700,Norway,NOR
Norway,2003,79.7,58900,Norway,NOR
Norway,2004,80.1,60900,Norway,NOR
Norway,2005,80.4,62100,Norway,NOR
Norway,2006,80.5,63000,Norway,NOR
Norway,2007,80.7,64300,Norway,NOR
Norway,2008,80.9,63800,Norway,NOR
Norway,2009,81.1,61900,Norway,NOR
Norway,2010,81.3,61500,Norway,NOR
Norway,2011,81.3,61400,Norway,NOR
Norway,2012,81.6,62200,Norway,NOR
Norway,2013,81.8,62100,Norway,NOR
Norway,2014,82.2,62600,Norway,NOR
Norway,2015,82.4,63200,Norway,NOR
Norway,2016,82.5,63300,Norway,NOR
Norway,2017,82.8,64300,Norway,NOR
Norway,2018,82.8,64700,Norway,NOR
Norway,2019,82.9,65000,Norway,NOR
Norway,2020,83.2,64099.99999999999,Norway,NOR
Norway,2021,83.2,66200,Norway,NOR
Poland,1949,57.9,4180,Poland,POL
Poland,1950,59,4490,Poland,POL
Poland,1951,57.9,4600,Poland,POL
Poland,1952,60.1,4620,Poland,POL
Poland,1953,62.2,4800,Poland,POL
Poland,1954,62.7,4980,Poland,POL
Poland,1955,63.4,5120,Poland,POL
Poland,1956,64.9,5250,Poland,POL
Poland,1957,64.2,5430,Poland,POL
Poland,1958,65.8,5610,Poland,POL
Poland,1959,65.8,5680,Poland,POL
Poland,1960,67.9,5900,Poland,POL
Poland,1961,68.1,6330,Poland,POL
Poland,1962,67.9,6210,Poland,POL
Poland,1963,68.6,6560,Poland,POL
Poland,1964,69.1,6830,Poland,POL
Poland,1965,69.7,7190,Poland,POL
Poland,1966,70,7630,Poland,POL
Poland,1967,69.8,7890,Poland,POL
Poland,1968,70.3,8360,Poland,POL
Poland,1969,69.9,8270,Poland,POL
Poland,1970,70.2,8690,Poland,POL
Poland,1971,70.1,9300,Poland,POL
Poland,1972,71,9960,Poland,POL
Poland,1973,71.1,10700,Poland,POL
Poland,1974,71.6,11300,Poland,POL
Poland,1975,71.1,11800,Poland,POL
Poland,1976,71.1,12000,Poland,POL
Poland,1977,70.9,12200,Poland,POL
Poland,1978,70.9,12600,Poland,POL
Poland,1979,71.1,12300,Poland,POL
Poland,1980,70.5,12000,Poland,POL
Poland,1981,71.4,11300,Poland,POL
Poland,1982,71.5,11200,Poland,POL
Poland,1983,71.3,11700,Poland,POL
Poland,1984,71,12100,Poland,POL
Poland,1985,70.8,12200,Poland,POL
Poland,1986,71,12600,Poland,POL
Poland,1987,71.1,12400,Poland,POL
Poland,1988,71.4,12700,Poland,POL
Poland,1989,71.2,12500,Poland,POL
Poland,1990,71.1,11400,Poland,POL
Poland,1991,70.8,10500,Poland,POL
Poland,1992,71.2,10700,Poland,POL
Poland,1993,71.8,11100,Poland,POL
Poland,1994,71.8,11700,Poland,POL
Poland,1995,72,12500,Poland,POL
Poland,1996,72.5,13300,Poland,POL
Poland,1997,72.7,14100,Poland,POL
Poland,1998,73.1,14700,Poland,POL
Poland,1999,73.2,15400,Poland,POL
Poland,2000,73.9,16300,Poland,POL
Poland,2001,74.3,16500,Poland,POL
Poland,2002,74.7,16900,Poland,POL
Poland,2003,74.9,17500,Poland,POL
Poland,2004,75,18300,Poland,POL
Poland,2005,75.2,19000,Poland,POL
Poland,2006,75.3,20200,Poland,POL
Poland,2007,75.4,21600,Poland,POL
Poland,2008,75.6,22500,Poland,POL
Poland,2009,75.9,23100,Poland,POL
Poland,2010,76.5,24100,Poland,POL
Poland,2011,76.8,25200,Poland,POL
Poland,2012,76.9,25500,Poland,POL
Poland,2013,77.2,25800,Poland,POL
Poland,2014,77.6,26700,Poland,POL
Poland,2015,77.6,27900,Poland,POL
Poland,2016,77.9,28800,Poland,POL
Poland,2017,78,30200,Poland,POL
Poland,2018,78,31800,Poland,POL
Poland,2019,78.1,33200,Poland,POL
Poland,2020,76.7,32299.999999999996,Poland,POL
Poland,2021,78.4,33500,Poland,POL
Portugal,1949,56.1,3770,Portugal,PRT
Portugal,1950,59.3,3820,Portugal,PRT
Portugal,1951,60,3980,Portugal,PRT
Portugal,1952,60.3,3960,Portugal,PRT
Portugal,1953,61.4,4210,Portugal,PRT
Portugal,1954,62.6,4390,Portugal,PRT
Portugal,1955,61.4,4540,Portugal,PRT
Portugal,1956,61.7,4700,Portugal,PRT
Portugal,1957,62.1,4870,Portugal,PRT
Portugal,1958,63.8,4900,Portugal,PRT
Portugal,1959,63.6,5120,Portugal,PRT
Portugal,1960,64.7,5420,Portugal,PRT
Portugal,1961,63.6,5760,Portugal,PRT
Portugal,1962,64.5,6180,Portugal,PRT
Portugal,1963,65.2,6550,Portugal,PRT
Portugal,1964,65.3,6990,Portugal,PRT
Portugal,1965,65.9,7550,Portugal,PRT
Portugal,1966,65.8,7930,Portugal,PRT
Portugal,1967,66.3,8580,Portugal,PRT
Portugal,1968,66.7,9390,Portugal,PRT
Portugal,1969,66.8,9670,Portugal,PRT
Portugal,1970,67.4,10700,Portugal,PRT
Portugal,1971,67.7,11500,Portugal,PRT
Portugal,1972,69.1,12500,Portugal,PRT
Portugal,1973,69,14000,Portugal,PRT
Portugal,1974,69.2,14100,Portugal,PRT
Portugal,1975,69.3,13100,Portugal,PRT
